#chr	st	end	value
chr1H	166860001	166960000	6.06490240624451
chr1H	166880001	166980000	6.72056753124392
chr1H	166900001	167000000	6.72056753124392
chr1H	166920001	167020000	6.55665124999407
chr1H	166940001	167040000	6.22881868749437
chr1H	166960001	167060000	6.06490240624451
chr1H	166980001	167080000	5.40923728124511
chr1H	167000001	167100000	5.42354755476476
chr1H	167020001	167120000	5.73706984374481
chr1H	167040001	167140000	5.73706984374481
chr1H	167060001	167160000	5.90098612499466
chr1H	167080001	167180000	5.57315356249496
chr1H	167100001	167200000	6.06490240624451
chr1H	167120001	167220000	5.73706984374481
chr1H	167140001	167240000	5.90098612499466
chr1H	167160001	167260000	6.22881868749437
chr1H	167180001	167280000	6.06490240624451
chr1H	167200001	167300000	5.90098612499466
chr1H	167220001	167320000	5.90098612499466
chr1H	167240001	167340000	5.73706984374481
chr1H	167260001	167360000	5.73706984374481
chr1H	167280001	167380000	5.73706984374481
chr1H	167300001	167400000	5.57315356249496
chr1H	167320001	167420000	5.40923728124511
chr1H	167340001	167440000	5.24532099999526
chr1H	167360001	167460000	5.24532099999526
chr1H	167380001	167480000	5.57315356249496
chr1H	167400001	167500000	5.90098612499466
chr1H	167420001	167520000	6.06490240624451
chr1H	167440001	167540000	6.06490240624451
chr1H	167460001	167560000	6.06490240624451
chr1H	167480001	167580000	5.73706984374481
chr1H	167500001	167600000	5.90098612499466
chr1H	167520001	167620000	5.73706984374481
chr1H	167540001	167640000	5.90098612499466
chr1H	167560001	167660000	5.90098612499466
chr1H	167580001	167680000	6.06490240624451
chr1H	167600001	167700000	6.22881868749437
chr1H	167620001	167720000	5.90098612499466
chr1H	167640001	167740000	6.06490240624451
chr1H	167660001	167760000	6.06490240624451
chr1H	167680001	167780000	6.22881868749437
chr1H	167700001	167800000	6.06490240624451
chr1H	167720001	167820000	5.90098612499466
chr1H	167740001	167840000	5.57681008237472
chr1H	167760001	167860000	5.57681008237472
chr1H	167780001	167880000	5.57315356249496
chr1H	167800001	167900000	5.90098612499466
chr1H	167820001	167920000	5.90098612499466
chr1H	167840001	167940000	5.90098612499466
chr1H	167860001	167960000	6.06490240624451
chr1H	167880001	167980000	6.22881868749437
chr1H	167900001	168000000	6.06490240624451
chr1H	167920001	168020000	5.73706984374481
chr1H	167940001	168040000	5.24532099999526
chr1H	167960001	168060000	4.425739593746
chr1H	167980001	168080000	4.58965587499585
chr1H	168000001	168100000	4.58965587499585
chr1H	168020001	168120000	5.24532099999526
chr1H	168040001	168140000	5.0814047187454
chr1H	168060001	168160000	5.0814047187454
chr1H	168080001	168180000	5.0814047187454
chr1H	168100001	168200000	5.0814047187454
chr1H	168120001	168220000	4.7535721562457
chr1H	168140001	168240000	4.425739593746
chr1H	168160001	168260000	2.54332786359138
chr1H	168180001	168280000	2.85483638862805
chr1H	168200001	168300000	4.58965587499585
chr1H	168220001	168320000	5.0814047187454
chr1H	168240001	168340000	5.0814047187454
chr1H	168260001	168360000	5.0814047187454
chr1H	168280001	168380000	5.0814047187454
chr1H	168300001	168400000	4.7535721562457
chr1H	168320001	168420000	4.425739593746
chr1H	168340001	168440000	4.425739593746
chr1H	168360001	168460000	4.26182331249615
chr1H	168380001	168480000	4.58965587499585
chr1H	168400001	168500000	4.91748843749555
chr1H	168420001	168520000	4.91748843749555
chr1H	168440001	168540000	5.24532099999526
chr1H	168460001	168560000	5.0814047187454
chr1H	168480001	168580000	5.40923728124511
chr1H	168500001	168600000	5.24532099999526
chr1H	168520001	168620000	5.24532099999526
chr1H	168540001	168640000	5.24532099999526
chr1H	168560001	168660000	5.90098612499466
chr1H	168580001	168680000	5.73706984374481
chr1H	168600001	168700000	5.90098612499466
chr1H	168620001	168720000	5.73706984374481
chr1H	168640001	168740000	5.57315356249496
chr1H	168660001	168760000	5.40923728124511
chr1H	168680001	168780000	5.24532099999526
chr1H	168700001	168800000	5.24532099999526
chr1H	168720001	168820000	5.08473860451812
chr1H	168740001	168840000	4.92395833874886
chr1H	168760001	168860000	4.92395833874886
chr1H	168780001	168880000	5.08809028337382
chr1H	168800001	168900000	5.24876243047032
chr1H	168820001	168920000	5.11908493586758
chr1H	168840001	168940000	4.95054694461802
chr1H	168860001	168960000	4.62051048164349
chr1H	168880001	168980000	4.78552871313075
chr1H	168900001	169000000	4.78552871313075
chr1H	168920001	169020000	4.95054694461802
chr1H	168940001	169040000	4.91748843749555
chr1H	168960001	169060000	4.91748843749555
chr1H	168980001	169080000	4.91748843749555
chr1H	169000001	169100000	4.7535721562457
chr1H	169020001	169120000	4.425739593746
chr1H	169040001	169140000	4.09790703124629
chr1H	169060001	169160000	4.09790703124629
chr1H	169080001	169180000	4.26182331249615
chr1H	169100001	169200000	4.26182331249615
chr1H	169120001	169220000	4.7535721562457
chr1H	169140001	169240000	5.40923728124511
chr1H	169160001	169260000	5.57315356249496
chr1H	169180001	169280000	5.40923728124511
chr1H	169200001	169300000	5.73706984374481
chr1H	169220001	169320000	5.0814047187454
chr1H	169240001	169340000	4.91748843749555
chr1H	169260001	169360000	4.91748843749555
chr1H	169280001	169380000	4.91748843749555
chr1H	169300001	169400000	4.26182331249615
chr1H	169320001	169420000	4.58965587499585
chr1H	169340001	169440000	4.58965587499585
chr1H	169360001	169460000	4.58965587499585
chr1H	169380001	169480000	4.425739593746
chr1H	169400001	169500000	4.425739593746
chr1H	169420001	169520000	4.425739593746
chr1H	169440001	169540000	4.425739593746
chr1H	169460001	169560000	4.58965587499585
chr1H	169480001	169580000	5.24532099999526
chr1H	169500001	169600000	5.90098612499466
chr1H	169520001	169620000	5.90098612499466
chr1H	169540001	169640000	6.06490240624451
chr1H	169560001	169660000	5.90098612499466
chr1H	169580001	169680000	5.90098612499466
chr1H	169600001	169700000	5.57315356249496
chr1H	169620001	169720000	5.24532099999526
chr1H	169640001	169740000	5.24532099999526
chr1H	169660001	169760000	5.24532099999526
chr1H	169680001	169780000	4.91748843749555
chr1H	169700001	169800000	5.24532099999526
chr1H	169720001	169820000	5.0814047187454
chr1H	169740001	169840000	5.57315356249496
chr1H	169760001	169860000	5.90098612499466
chr1H	169780001	169880000	5.90098612499466
chr1H	169800001	169900000	5.73706984374481
chr1H	169820001	169920000	5.57315356249496
chr1H	169840001	169940000	5.0814047187454
chr1H	169860001	169960000	5.0814047187454
chr1H	169880001	169980000	4.91748843749555
chr1H	169900001	170000000	4.7535721562457
chr1H	169920001	170020000	4.7535721562457
chr1H	169940001	170040000	5.0814047187454
chr1H	169960001	170060000	4.26182331249615
chr1H	169980001	170080000	4.7535721562457
chr1H	170000001	170100000	4.91748843749555
chr1H	170020001	170120000	5.0814047187454
chr1H	170040001	170140000	4.91748843749555
chr1H	170060001	170160000	5.40923728124511
chr1H	170080001	170180000	5.57315356249496
chr1H	170100001	170200000	5.40923728124511
chr1H	170120001	170220000	5.24532099999526
chr1H	170140001	170240000	5.24532099999526
chr1H	170160001	170260000	5.24532099999526
chr1H	170180001	170280000	5.40923728124511
chr1H	170200001	170300000	5.57315356249496
chr1H	170220001	170320000	5.40923728124511
chr1H	170240001	170340000	5.90098612499466
chr1H	170260001	170360000	5.90098612499466
chr1H	170280001	170380000	6.39273496874422
chr1H	170300001	170400000	5.73706984374481
chr1H	170320001	170420000	6.06490240624451
chr1H	170340001	170440000	5.57315356249496
chr1H	170360001	170460000	5.40923728124511
chr1H	170380001	170480000	5.0814047187454
chr1H	170400001	170500000	5.40923728124511
chr1H	170420001	170520000	5.24532099999526
chr1H	170440001	170540000	4.26182331249615
chr1H	170460001	170560000	4.26182331249615
chr1H	170480001	170580000	4.91748843749555
chr1H	170500001	170600000	4.58965587499585
chr1H	170520001	170620000	4.7535721562457
chr1H	170540001	170640000	5.0814047187454
chr1H	170560001	170660000	5.73706984374481
chr1H	170580001	170680000	5.40923728124511
chr1H	170600001	170700000	5.40923728124511
chr1H	170620001	170720000	5.0814047187454
chr1H	170640001	170740000	5.0814047187454
chr1H	170660001	170760000	5.24532099999526
chr1H	170680001	170780000	5.0814047187454
chr1H	170700001	170800000	5.24532099999526
chr1H	170720001	170820000	5.24532099999526
chr1H	170740001	170840000	4.91748843749555
chr1H	170760001	170860000	4.91748843749555
chr1H	170780001	170880000	5.0814047187454
chr1H	170800001	170900000	4.91748843749555
chr1H	170820001	170920000	5.0814047187454
chr1H	170840001	170940000	5.40923728124511
chr1H	170860001	170960000	5.24532099999526
chr1H	170880001	170980000	4.425739593746
chr1H	170900001	171000000	6.88448381249377
chr1H	170920001	171020000	6.72056753124392
chr1H	170940001	171040000	6.22881868749437
chr1H	170960001	171060000	6.06490240624451
chr1H	170980001	171080000	6.22881868749437
chr1H	171000001	171100000	3.93399074999644
chr1H	171020001	171120000	4.09790703124629
chr1H	171040001	171140000	4.09790703124629
chr1H	171060001	171160000	9.34322803124155
chr1H	171080001	171180000	10.1628094374908
chr1H	171100001	171200000	10.1628094374908
chr1H	171120001	171220000	10.1628094374908
chr1H	171140001	171240000	10.3267257187407
chr1H	171160001	171260000	7.70406521874303
chr1H	171180001	171280000	4.425739593746
chr1H	171200001	171300000	4.425739593746
chr1H	171220001	171320000	4.7535721562457
chr1H	171240001	171340000	5.0814047187454
chr1H	171260001	171360000	5.40923728124511
chr1H	171280001	171380000	5.90098612499466
chr1H	171300001	171400000	5.90098612499466
chr1H	171320001	171420000	5.57315356249496
chr1H	171340001	171440000	5.24532099999526
chr1H	171360001	171460000	5.24532099999526
chr1H	171380001	171480000	5.0814047187454
chr1H	171400001	171500000	4.7535721562457
chr1H	171420001	171520000	7.21231637499348
chr1H	171440001	171540000	7.21231637499348
chr1H	171460001	171560000	7.21231637499348
chr1H	171480001	171580000	7.21231637499348
chr1H	171500001	171600000	7.21231637499348
chr1H	171520001	171620000	5.24532099999526
chr1H	171540001	171640000	5.24532099999526
chr1H	171560001	171660000	5.0814047187454
chr1H	171580001	171680000	5.0814047187454
chr1H	171600001	171700000	5.57315356249496
chr1H	171620001	171720000	5.43816974673309
chr1H	171640001	171740000	5.78762649161535
chr1H	171660001	171760000	5.62226573471206
chr1H	171680001	171780000	6.44906951922854
chr1H	171700001	171800000	6.11834800542194
chr1H	171720001	171820000	6.22881868749437
chr1H	171740001	171840000	6.22881868749437
chr1H	171760001	171860000	6.23701389574856
chr1H	171780001	171880000	5.74083390832691
chr1H	171800001	171900000	5.57681008237472
chr1H	171820001	171920000	5.57315356249496
chr1H	171840001	171940000	5.40923728124511
chr1H	171860001	171960000	5.57315356249496
chr1H	171880001	171980000	5.24532099999526
chr1H	171900001	172000000	5.0814047187454
chr1H	171920001	172020000	5.0814047187454
chr1H	171940001	172040000	5.0814047187454
chr1H	171960001	172060000	5.0814047187454
chr1H	171980001	172080000	4.7535721562457
chr1H	172000001	172100000	4.58965587499585
chr1H	172020001	172120000	4.58965587499585
chr1H	172040001	172140000	4.58965587499585
chr1H	172060001	172160000	4.58965587499585
chr1H	172080001	172180000	4.91748843749555
chr1H	172100001	172200000	5.24532099999526
chr1H	172120001	172220000	4.91748843749555
chr1H	172140001	172240000	4.7535721562457
chr1H	172160001	172260000	4.7535721562457
chr1H	172180001	172280000	5.0814047187454
chr1H	172200001	172300000	5.40923728124511
chr1H	172220001	172320000	5.0814047187454
chr1H	172240001	172340000	6.06490240624451
chr1H	172260001	172360000	6.39273496874422
chr1H	172280001	172380000	6.72056753124392
chr1H	172300001	172400000	7.37623265624333
chr1H	172320001	172420000	7.54014893749318
chr1H	172340001	172440000	7.37623265624333
chr1H	172360001	172460000	7.21231637499348
chr1H	172380001	172480000	6.88448381249377
chr1H	172400001	172500000	7.21231637499348
chr1H	172420001	172520000	7.04840009374362
chr1H	172440001	172540000	6.39273496874422
chr1H	172460001	172560000	5.90098612499466
chr1H	172480001	172580000	6.39273496874422
chr1H	172500001	172600000	5.73706984374481
chr1H	172520001	172620000	5.90098612499466
chr1H	172540001	172640000	5.73706984374481
chr1H	172560001	172660000	6.39273496874422
chr1H	172580001	172680000	6.22881868749437
chr1H	172600001	172700000	6.22881868749437
chr1H	172620001	172720000	6.06490240624451
chr1H	172640001	172740000	6.06490240624451
chr1H	172660001	172760000	5.73706984374481
chr1H	172680001	172780000	6.06490240624451
chr1H	172700001	172800000	5.57315356249496
chr1H	172720001	172820000	5.24532099999526
chr1H	172740001	172840000	5.24532099999526
chr1H	172760001	172860000	5.24532099999526
chr1H	172780001	172880000	4.91748843749555
chr1H	172800001	172900000	5.40923728124511
chr1H	172820001	172920000	5.57315356249496
chr1H	172840001	172940000	5.40923728124511
chr1H	172860001	172960000	5.40923728124511
chr1H	172880001	172980000	5.0814047187454
chr1H	172900001	173000000	5.0814047187454
chr1H	172920001	173020000	5.24532099999526
chr1H	172940001	173040000	4.7535721562457
chr1H	172960001	173060000	4.58965587499585
chr1H	172980001	173080000	4.425739593746
chr1H	173000001	173100000	4.425739593746
chr1H	173020001	173120000	4.58965587499585
chr1H	173040001	173140000	5.0814047187454
chr1H	173060001	173160000	5.40923728124511
chr1H	173080001	173180000	5.40923728124511
chr1H	173100001	173200000	5.24532099999526
chr1H	173120001	173220000	5.57315356249496
chr1H	173140001	173240000	5.24532099999526
chr1H	173160001	173260000	5.24532099999526
chr1H	173180001	173280000	5.0814047187454
chr1H	173200001	173300000	5.0814047187454
chr1H	173220001	173320000	4.09790703124629
chr1H	173240001	173340000	4.09790703124629
chr1H	173260001	173360000	4.26182331249615
chr1H	173280001	173380000	4.425739593746
chr1H	173300001	173400000	4.425739593746
chr1H	173320001	173420000	4.425739593746
chr1H	173340001	173440000	4.425739593746
chr1H	173360001	173460000	4.58965587499585
chr1H	173380001	173480000	4.91748843749555
chr1H	173400001	173500000	5.0814047187454
chr1H	173420001	173520000	4.91748843749555
chr1H	173440001	173540000	4.91748843749555
chr1H	173460001	173560000	5.0814047187454
chr1H	173480001	173580000	5.57315356249496
chr1H	173500001	173600000	5.24532099999526
chr1H	173520001	173620000	5.57315356249496
chr1H	173540001	173640000	5.24532099999526
chr1H	173560001	173660000	5.0814047187454
chr1H	173580001	173680000	4.91748843749555
chr1H	173600001	173700000	4.58965587499585
chr1H	173620001	173720000	4.425739593746
chr1H	173640001	173740000	4.58965587499585
chr1H	173660001	173760000	4.58965587499585
chr1H	173680001	173780000	4.58965587499585
chr1H	173700001	173800000	4.58965587499585
chr1H	173720001	173820000	4.425739593746
chr1H	173740001	173840000	4.425739593746
chr1H	173760001	173860000	4.26182331249615
chr1H	173780001	173880000	3.60615818749674
chr1H	173800001	173900000	4.09790703124629
chr1H	173820001	173920000	4.26182331249615
chr1H	173840001	173940000	4.425739593746
chr1H	173860001	173960000	4.58965587499585
chr1H	173880001	173980000	4.58965587499585
chr1H	173900001	174000000	4.26182331249615
chr1H	173920001	174020000	4.26182331249615
chr1H	173940001	174040000	4.58965587499585
chr1H	173960001	174060000	4.09790703124629
chr1H	173980001	174080000	4.09790703124629
chr1H	174000001	174100000	4.26182331249615
chr1H	174020001	174120000	4.7535721562457
chr1H	174040001	174140000	4.425739593746
chr1H	174060001	174160000	4.91748843749555
chr1H	174080001	174180000	4.7535721562457
chr1H	174100001	174200000	4.7535721562457
chr1H	174120001	174220000	4.58965587499585
chr1H	174140001	174240000	4.58965587499585
chr1H	174160001	174260000	4.58965587499585
chr1H	174180001	174280000	4.91748843749555
chr1H	174200001	174300000	4.91748843749555
chr1H	174220001	174320000	5.57315356249496
chr1H	174240001	174340000	5.40923728124511
chr1H	174260001	174360000	5.0814047187454
chr1H	174280001	174380000	4.91748843749555
chr1H	174300001	174400000	4.7535721562457
chr1H	174320001	174420000	4.58965587499585
chr1H	174340001	174440000	4.58965587499585
chr1H	174360001	174460000	4.425739593746
chr1H	174380001	174480000	4.26182331249615
chr1H	174400001	174500000	4.26182331249615
chr1H	174420001	174520000	4.09790703124629
chr1H	174440001	174540000	4.09790703124629
chr1H	174460001	174560000	4.09790703124629
chr1H	174480001	174580000	3.93399074999644
chr1H	174500001	174600000	3.93399074999644
chr1H	174520001	174620000	4.425739593746
chr1H	174540001	174640000	4.58965587499585
chr1H	174560001	174660000	4.425739593746
chr1H	174580001	174680000	4.58965587499585
